Topic,Characteristic,Note,Total
Mother tongue,        Afro-Asiatic languages,,1725
Mother tongue,          Berber languages,,10
Mother tongue,            Kabyle,,10
Mother tongue,            Tamazight,,0
Mother tongue,"            Berber languages, n.i.e.",,0
Mother tongue,          Chadic languages,,0
Mother tongue,            Hausa,,0
Mother tongue,            Mina,,0
Mother tongue,          Coptic,,10
Mother tongue,          Cushitic languages,,35
Mother tongue,            Bilen,,0
Mother tongue,            Oromo,,5
Mother tongue,            Somali,,30
Mother tongue,"            Cushitic languages, n.i.e.",,0
Mother tongue,          Semitic languages,,1670
Mother tongue,            Amharic,,10
Mother tongue,            Arabic,,1535
Mother tongue,            Aramaic languages,,40
Mother tongue,              Assyrian Neo-Aramaic,,40
Mother tongue,              Chaldean Neo-Aramaic,,0
Mother tongue,"              Aramaic, n.o.s.",,0
Mother tongue,            Harari,,0
Mother tongue,            Hebrew,,25
Mother tongue,            Maltese,,45
Mother tongue,            Tigrigna,,5
Mother tongue,"            Semitic languages, n.i.e.",,0
Mother tongue,        Austro-Asiatic languages,,260
Mother tongue,          Khmer (Cambodian),,10
Mother tongue,          Vietnamese,,245
Mother tongue,"          Austro-Asiatic languages, n.i.e",,0
Mother tongue,        Austronesian languages,,1055
Mother tongue,          Bikol,,0
Mother tongue,"          Bisaya, n.o.s.",,30
Mother tongue,          Cebuano,,45
Mother tongue,          Fijian,,5
Mother tongue,          Hiligaynon,,10
Mother tongue,          Ilocano,,65
Mother tongue,          Indonesian,,30
Mother tongue,          Kankanaey,,5
Mother tongue,          Kinaray-a,,0
Mother tongue,          Malagasy languages,,0
Mother tongue,            Merina,,0
Mother tongue,"            Malagasy, n.o.s.",,0
Mother tongue,          Malay,,0
Mother tongue,"          Pampangan (Kapampangan, Pampango)",,15
Mother tongue,          Pangasinan,,0
Mother tongue,"          Tagalog (Pilipino, Filipino)",,835
Mother tongue,          Waray-Waray,,5
Mother tongue,"          Austronesian languages, n.i.e.",,10
Mother tongue,        Creole languages,,20
Mother tongue,          Haitian Creole,,5
Mother tongue,          Jamaican English Creole,,0
Mother tongue,          Krio,,0
Mother tongue,          Morisyen,,5
Mother tongue,          Sango,,0
Mother tongue,"          Creole, n.o.s.",,10
Mother tongue,"          Creole languages, n.i.e.",,5
Mother tongue,        Dravidian languages,,335
Mother tongue,          Kannada,,25
Mother tongue,          Malayalam,,125
Mother tongue,          Tamil,,110
Mother tongue,          Telugu,,70
Mother tongue,          Tulu,,5
Mother tongue,"          Dravidian languages, n.i.e.",,0
Mother tongue,        Georgian,,5
Mother tongue,        Hmong-Mien languages,,0
Mother tongue,        Indo-European languages,,14145
Mother tongue,          Albanian,,115
Mother tongue,          Armenian,,55
Mother tongue,          Balto-Slavic languages,,4395
Mother tongue,            Baltic languages,,125
Mother tongue,              Latvian,,35
Mother tongue,              Lithuanian,,85
Mother tongue,            Slavic languages,,4265
Mother tongue,              Belarusian,,0
Mother tongue,              Bulgarian,,90
Mother tongue,              Czech,,165
Mother tongue,              Macedonian,,75
Mother tongue,              Polish,,1485
Mother tongue,              Russian,,630
Mother tongue,              Rusyn,,0
Mother tongue,              Serbo-Croatian,,1175
Mother tongue,                Bosnian,,85
Mother tongue,                Croatian,,490
Mother tongue,                Serbian,,585
Mother tongue,"                Serbo-Croatian, n.i.e.",,20
Mother tongue,              Slovak,,155
Mother tongue,              Slovene (Slovenian),,90
Mother tongue,              Ukrainian,,395
Mother tongue,"              Slavic languages, n.i.e.",,0
Mother tongue,          Celtic languages,,10
Mother tongue,            Irish,,0
Mother tongue,            Scottish Gaelic,,0
Mother tongue,            Welsh,,10
Mother tongue,"            Celtic languages, n.i.e.",,5
Mother tongue,          Germanic languages,,1895
Mother tongue,            Frisian,,15
Mother tongue,            High German languages,,940
Mother tongue,              German,,910
Mother tongue,              Pennsylvania German,,0
Mother tongue,              Swiss German,,25
Mother tongue,              Yiddish,,0
Mother tongue,            Low Saxon-Low Franconian languages,,805
Mother tongue,              Afrikaans,,85
Mother tongue,              Dutch,,690
Mother tongue,"              Low German, n.o.s.",,0
Mother tongue,              Low Saxon,,0
Mother tongue,              Plautdietsch,,5
Mother tongue,              Vlaams (Flemish),,25
Mother tongue,            Scandinavian languages,,130
Mother tongue,              Danish,,70
Mother tongue,              Icelandic,,5
Mother tongue,              Norwegian,,30
Mother tongue,              Swedish,,25
Mother tongue,"            Germanic languages, n.i.e.",,0
Mother tongue,          Greek,,255
Mother tongue,          Indo-Iranian languages,,3000
Mother tongue,            Indo-Aryan languages,,2165
Mother tongue,              Assamese,,0
Mother tongue,              Bengali,,135
Mother tongue,              Gujarati,,235
Mother tongue,              Hindi,,480
Mother tongue,              Kacchi,,10
Mother tongue,              Kashmiri,,5
Mother tongue,              Konkani,,20
Mother tongue,              Marathi,,50
Mother tongue,              Nepali,,20
Mother tongue,              Oriya languages,,5
Mother tongue,                Odia,,5
Mother tongue,"                Oriya, n.o.s.",,0
Mother tongue,              Punjabi (Panjabi),,630
Mother tongue,              Rohingya,,0
Mother tongue,              Sindhi,,5
Mother tongue,              Sinhala (Sinhalese),,70
Mother tongue,              Urdu,,500
Mother tongue,"              Indo-Aryan languages, n.i.e.",,10
Mother tongue,            Iranian languages,,835
Mother tongue,              Baluchi,,0
Mother tongue,              Kurdish,,40
Mother tongue,              Parsi,,0
Mother tongue,              Pashto,,60
Mother tongue,              Persian languages,,735
Mother tongue,                Dari,,165
Mother tongue,                Iranian Persian,,520
Mother tongue,"                Persian (Farsi), n.o.s.",,50
Mother tongue,"              Iranian languages, n.i.e.",,0
Mother tongue,"            Indo-Iranian languages, n.i.e.",,0
Mother tongue,          Italic (Romance) languages,,4420
Mother tongue,            Catalan,,0
Mother tongue,            Italian,,1060
Mother tongue,            Portuguese,,945
Mother tongue,            Romanian,,370
Mother tongue,            Spanish,,2035
Mother tongue,"            Italic (Romance) languages, n.i.e.",,5
Mother tongue,"          Indo-European languages, n.i.e.",,0
