Topic,Characteristic,Note,Total
Mother tongue,      Non-Indigenous languages,,199315
Mother tongue,        Afro-Asiatic languages,,3210
Mother tongue,          Berber languages,,0
Mother tongue,            Kabyle,,0
Mother tongue,            Tamazight,,0
Mother tongue,"            Berber languages, n.i.e.",,0
Mother tongue,          Chadic languages,,10
Mother tongue,            Hausa,,10
Mother tongue,            Mina,,0
Mother tongue,          Coptic,,45
Mother tongue,          Cushitic languages,,140
Mother tongue,            Bilen,,0
Mother tongue,            Oromo,,5
Mother tongue,            Somali,,135
Mother tongue,"            Cushitic languages, n.i.e.",,0
Mother tongue,          Semitic languages,,3020
Mother tongue,            Amharic,,35
Mother tongue,            Arabic,,2565
Mother tongue,            Aramaic languages,,20
Mother tongue,              Assyrian Neo-Aramaic,,15
Mother tongue,              Chaldean Neo-Aramaic,,0
Mother tongue,"              Aramaic, n.o.s.",,0
Mother tongue,            Harari,,35
Mother tongue,            Hebrew,,285
Mother tongue,            Maltese,,35
Mother tongue,            Tigrigna,,35
Mother tongue,"            Semitic languages, n.i.e.",,10
Mother tongue,        Austro-Asiatic languages,,1165
Mother tongue,          Khmer (Cambodian),,50
Mother tongue,          Vietnamese,,1115
Mother tongue,"          Austro-Asiatic languages, n.i.e",,0
Mother tongue,        Austronesian languages,,5280
Mother tongue,          Bikol,,15
Mother tongue,"          Bisaya, n.o.s.",,60
Mother tongue,          Cebuano,,105
Mother tongue,          Fijian,,5
Mother tongue,          Hiligaynon,,80
Mother tongue,          Ilocano,,270
Mother tongue,          Indonesian,,275
Mother tongue,          Kankanaey,,0
Mother tongue,          Kinaray-a,,0
Mother tongue,          Malagasy languages,,0
Mother tongue,            Merina,,0
Mother tongue,"            Malagasy, n.o.s.",,0
Mother tongue,          Malay,,15
Mother tongue,"          Pampangan (Kapampangan, Pampango)",,45
Mother tongue,          Pangasinan,,20
Mother tongue,"          Tagalog (Pilipino, Filipino)",,4325
Mother tongue,          Waray-Waray,,20
Mother tongue,"          Austronesian languages, n.i.e.",,50
Mother tongue,        Creole languages,,170
Mother tongue,          Haitian Creole,,15
Mother tongue,          Jamaican English Creole,,10
Mother tongue,          Krio,,0
Mother tongue,          Morisyen,,120
Mother tongue,          Sango,,0
Mother tongue,"          Creole, n.o.s.",,10
Mother tongue,"          Creole languages, n.i.e.",,15
Mother tongue,        Dravidian languages,,15725
Mother tongue,          Kannada,,140
Mother tongue,          Malayalam,,780
Mother tongue,          Tamil,,14225
Mother tongue,          Telugu,,555
Mother tongue,          Tulu,,10
Mother tongue,"          Dravidian languages, n.i.e.",,10
Mother tongue,        Georgian,,50
Mother tongue,        Hmong-Mien languages,,0
Mother tongue,        Indo-European languages,,41820
Mother tongue,          Albanian,,120
Mother tongue,          Armenian,,1150
Mother tongue,          Balto-Slavic languages,,4265
Mother tongue,            Baltic languages,,60
Mother tongue,              Latvian,,35
Mother tongue,              Lithuanian,,25
Mother tongue,            Slavic languages,,4200
Mother tongue,              Belarusian,,5
Mother tongue,              Bulgarian,,125
Mother tongue,              Czech,,80
Mother tongue,              Macedonian,,925
Mother tongue,              Polish,,450
Mother tongue,              Russian,,1860
Mother tongue,              Rusyn,,0
Mother tongue,              Serbo-Croatian,,445
Mother tongue,                Bosnian,,20
Mother tongue,                Croatian,,95
Mother tongue,                Serbian,,320
Mother tongue,"                Serbo-Croatian, n.i.e.",,10
Mother tongue,              Slovak,,65
Mother tongue,              Slovene (Slovenian),,40
Mother tongue,              Ukrainian,,210
Mother tongue,"              Slavic languages, n.i.e.",,0
Mother tongue,          Celtic languages,,5
Mother tongue,            Irish,,0
Mother tongue,            Scottish Gaelic,,0
Mother tongue,            Welsh,,5
Mother tongue,"            Celtic languages, n.i.e.",,0
Mother tongue,          Germanic languages,,1025
Mother tongue,            Frisian,,0
Mother tongue,            High German languages,,760
Mother tongue,              German,,645
Mother tongue,              Pennsylvania German,,0
Mother tongue,              Swiss German,,20
Mother tongue,              Yiddish,,100
Mother tongue,            Low Saxon-Low Franconian languages,,200
Mother tongue,              Afrikaans,,30
Mother tongue,              Dutch,,170
Mother tongue,"              Low German, n.o.s.",,0
Mother tongue,              Low Saxon,,0
Mother tongue,              Plautdietsch,,0
Mother tongue,              Vlaams (Flemish),,5
Mother tongue,            Scandinavian languages,,55
Mother tongue,              Danish,,35
Mother tongue,              Icelandic,,0
Mother tongue,              Norwegian,,5
Mother tongue,              Swedish,,20
Mother tongue,"            Germanic languages, n.i.e.",,5
Mother tongue,          Greek,,2025
Mother tongue,          Indo-Iranian languages,,26310
Mother tongue,            Indo-Aryan languages,,17750
Mother tongue,              Assamese,,5
Mother tongue,              Bengali,,695
Mother tongue,              Gujarati,,3845
Mother tongue,              Hindi,,2260
Mother tongue,              Kacchi,,460
Mother tongue,              Kashmiri,,20
Mother tongue,              Konkani,,115
Mother tongue,              Marathi,,270
Mother tongue,              Nepali,,45
Mother tongue,              Oriya languages,,35
Mother tongue,                Odia,,25
Mother tongue,"                Oriya, n.o.s.",,10
Mother tongue,              Punjabi (Panjabi),,3440
Mother tongue,              Rohingya,,0
Mother tongue,              Sindhi,,90
Mother tongue,              Sinhala (Sinhalese),,375
Mother tongue,              Urdu,,6060
Mother tongue,"              Indo-Aryan languages, n.i.e.",,40
Mother tongue,            Iranian languages,,8555
Mother tongue,              Baluchi,,10
Mother tongue,              Kurdish,,115
Mother tongue,              Parsi,,25
Mother tongue,              Pashto,,290
Mother tongue,              Persian languages,,8110
Mother tongue,                Dari,,785
Mother tongue,                Iranian Persian,,6470
Mother tongue,"                Persian (Farsi), n.o.s.",,850
Mother tongue,"              Iranian languages, n.i.e.",,5
Mother tongue,"            Indo-Iranian languages, n.i.e.",,5
Mother tongue,          Italic (Romance) languages,,6915
Mother tongue,            Catalan,,0
Mother tongue,            Italian,,2885
Mother tongue,            Portuguese,,855
