Topic,Characteristic,Note,Total
Mother tongue,        Afro-Asiatic languages,,1155
Mother tongue,          Berber languages,,5
Mother tongue,            Kabyle,,5
Mother tongue,            Tamazight,,0
Mother tongue,"            Berber languages, n.i.e.",,0
Mother tongue,          Chadic languages,,0
Mother tongue,            Hausa,,0
Mother tongue,            Mina,,0
Mother tongue,          Coptic,,5
Mother tongue,          Cushitic languages,,40
Mother tongue,            Bilen,,0
Mother tongue,            Oromo,,0
Mother tongue,            Somali,,35
Mother tongue,"            Cushitic languages, n.i.e.",,0
Mother tongue,          Semitic languages,,1105
Mother tongue,            Amharic,,40
Mother tongue,            Arabic,,945
Mother tongue,            Aramaic languages,,25
Mother tongue,              Assyrian Neo-Aramaic,,5
Mother tongue,              Chaldean Neo-Aramaic,,20
Mother tongue,"              Aramaic, n.o.s.",,0
Mother tongue,            Harari,,10
Mother tongue,            Hebrew,,20
Mother tongue,            Maltese,,55
Mother tongue,            Tigrigna,,10
Mother tongue,"            Semitic languages, n.i.e.",,0
Mother tongue,        Austro-Asiatic languages,,215
Mother tongue,          Khmer (Cambodian),,5
Mother tongue,          Vietnamese,,205
Mother tongue,"          Austro-Asiatic languages, n.i.e",,0
Mother tongue,        Austronesian languages,,1455
Mother tongue,          Bikol,,0
Mother tongue,"          Bisaya, n.o.s.",,15
Mother tongue,          Cebuano,,35
Mother tongue,          Fijian,,0
Mother tongue,          Hiligaynon,,15
Mother tongue,          Ilocano,,50
Mother tongue,          Indonesian,,30
Mother tongue,          Kankanaey,,0
Mother tongue,          Kinaray-a,,0
Mother tongue,          Malagasy languages,,0
Mother tongue,            Merina,,0
Mother tongue,"            Malagasy, n.o.s.",,0
Mother tongue,          Malay,,5
Mother tongue,"          Pampangan (Kapampangan, Pampango)",,15
Mother tongue,          Pangasinan,,0
Mother tongue,"          Tagalog (Pilipino, Filipino)",,1280
Mother tongue,          Waray-Waray,,5
Mother tongue,"          Austronesian languages, n.i.e.",,0
Mother tongue,        Creole languages,,110
Mother tongue,          Haitian Creole,,25
Mother tongue,          Jamaican English Creole,,5
Mother tongue,          Krio,,10
Mother tongue,          Morisyen,,15
Mother tongue,          Sango,,0
Mother tongue,"          Creole, n.o.s.",,40
Mother tongue,"          Creole languages, n.i.e.",,10
Mother tongue,        Dravidian languages,,3065
Mother tongue,          Kannada,,65
Mother tongue,          Malayalam,,350
Mother tongue,          Tamil,,2235
Mother tongue,          Telugu,,415
Mother tongue,          Tulu,,0
Mother tongue,"          Dravidian languages, n.i.e.",,0
Mother tongue,        Georgian,,0
Mother tongue,        Hmong-Mien languages,,0
Mother tongue,        Indo-European languages,,15370
Mother tongue,          Albanian,,85
Mother tongue,          Armenian,,90
Mother tongue,          Balto-Slavic languages,,2150
Mother tongue,            Baltic languages,,35
Mother tongue,              Latvian,,15
Mother tongue,              Lithuanian,,20
Mother tongue,            Slavic languages,,2115
Mother tongue,              Belarusian,,5
Mother tongue,              Bulgarian,,40
Mother tongue,              Czech,,65
Mother tongue,              Macedonian,,340
Mother tongue,              Polish,,635
Mother tongue,              Russian,,360
Mother tongue,              Rusyn,,5
Mother tongue,              Serbo-Croatian,,315
Mother tongue,                Bosnian,,20
Mother tongue,                Croatian,,100
Mother tongue,                Serbian,,190
Mother tongue,"                Serbo-Croatian, n.i.e.",,5
Mother tongue,              Slovak,,75
Mother tongue,              Slovene (Slovenian),,75
Mother tongue,              Ukrainian,,195
Mother tongue,"              Slavic languages, n.i.e.",,0
Mother tongue,          Celtic languages,,5
Mother tongue,            Irish,,0
Mother tongue,            Scottish Gaelic,,0
Mother tongue,            Welsh,,5
Mother tongue,"            Celtic languages, n.i.e.",,0
Mother tongue,          Germanic languages,,1100
Mother tongue,            Frisian,,10
Mother tongue,            High German languages,,520
Mother tongue,              German,,505
Mother tongue,              Pennsylvania German,,0
Mother tongue,              Swiss German,,5
Mother tongue,              Yiddish,,10
Mother tongue,            Low Saxon-Low Franconian languages,,505
Mother tongue,              Afrikaans,,45
Mother tongue,              Dutch,,450
Mother tongue,"              Low German, n.o.s.",,0
Mother tongue,              Low Saxon,,5
Mother tongue,              Plautdietsch,,0
Mother tongue,              Vlaams (Flemish),,10
Mother tongue,            Scandinavian languages,,65
Mother tongue,              Danish,,25
Mother tongue,              Icelandic,,5
Mother tongue,              Norwegian,,5
Mother tongue,              Swedish,,30
Mother tongue,"            Germanic languages, n.i.e.",,5
Mother tongue,          Greek,,550
Mother tongue,          Indo-Iranian languages,,7305
Mother tongue,            Indo-Aryan languages,,5705
Mother tongue,              Assamese,,15
Mother tongue,              Bengali,,660
Mother tongue,              Gujarati,,700
Mother tongue,              Hindi,,915
Mother tongue,              Kacchi,,50
Mother tongue,              Kashmiri,,5
Mother tongue,              Konkani,,30
Mother tongue,              Marathi,,130
Mother tongue,              Nepali,,10
Mother tongue,              Oriya languages,,40
Mother tongue,                Odia,,35
Mother tongue,"                Oriya, n.o.s.",,10
Mother tongue,              Punjabi (Panjabi),,610
Mother tongue,              Rohingya,,0
Mother tongue,              Sindhi,,30
Mother tongue,              Sinhala (Sinhalese),,165
Mother tongue,              Urdu,,2335
Mother tongue,"              Indo-Aryan languages, n.i.e.",,25
Mother tongue,            Iranian languages,,1600
Mother tongue,              Baluchi,,10
Mother tongue,              Kurdish,,25
Mother tongue,              Parsi,,0
Mother tongue,              Pashto,,150
Mother tongue,              Persian languages,,1415
Mother tongue,                Dari,,905
Mother tongue,                Iranian Persian,,385
Mother tongue,"                Persian (Farsi), n.o.s.",,120
Mother tongue,"              Iranian languages, n.i.e.",,0
Mother tongue,"            Indo-Iranian languages, n.i.e.",,0
Mother tongue,          Italic (Romance) languages,,4080
Mother tongue,            Catalan,,5
Mother tongue,            Italian,,1330
Mother tongue,            Portuguese,,840
Mother tongue,            Romanian,,415
Mother tongue,            Spanish,,1490
Mother tongue,"            Italic (Romance) languages, n.i.e.",,5
Mother tongue,"          Indo-European languages, n.i.e.",,0
