Topic,Characteristic,Note,Total
Mother tongue,      Non-Indigenous languages,,311700
Mother tongue,        Afro-Asiatic languages,,8410
Mother tongue,          Berber languages,,20
Mother tongue,            Kabyle,,10
Mother tongue,            Tamazight,,5
Mother tongue,"            Berber languages, n.i.e.",,0
Mother tongue,          Chadic languages,,90
Mother tongue,            Hausa,,90
Mother tongue,            Mina,,5
Mother tongue,          Coptic,,25
Mother tongue,          Cushitic languages,,775
Mother tongue,            Bilen,,0
Mother tongue,            Oromo,,80
Mother tongue,            Somali,,695
Mother tongue,"            Cushitic languages, n.i.e.",,0
Mother tongue,          Semitic languages,,7500
Mother tongue,            Amharic,,280
Mother tongue,            Arabic,,4100
Mother tongue,            Aramaic languages,,2600
Mother tongue,              Assyrian Neo-Aramaic,,1940
Mother tongue,              Chaldean Neo-Aramaic,,555
Mother tongue,"              Aramaic, n.o.s.",,100
Mother tongue,            Harari,,30
Mother tongue,            Hebrew,,25
Mother tongue,            Maltese,,325
Mother tongue,            Tigrigna,,125
Mother tongue,"            Semitic languages, n.i.e.",,15
Mother tongue,        Austro-Asiatic languages,,4410
Mother tongue,          Khmer (Cambodian),,180
Mother tongue,          Vietnamese,,4230
Mother tongue,"          Austro-Asiatic languages, n.i.e",,0
Mother tongue,        Austronesian languages,,11670
Mother tongue,          Bikol,,35
Mother tongue,"          Bisaya, n.o.s.",,125
Mother tongue,          Cebuano,,315
Mother tongue,          Fijian,,5
Mother tongue,          Hiligaynon,,190
Mother tongue,          Ilocano,,615
Mother tongue,          Indonesian,,150
Mother tongue,          Kankanaey,,5
Mother tongue,          Kinaray-a,,0
Mother tongue,          Malagasy languages,,0
Mother tongue,            Merina,,0
Mother tongue,"            Malagasy, n.o.s.",,0
Mother tongue,          Malay,,30
Mother tongue,"          Pampangan (Kapampangan, Pampango)",,180
Mother tongue,          Pangasinan,,40
Mother tongue,"          Tagalog (Pilipino, Filipino)",,9905
Mother tongue,          Waray-Waray,,20
Mother tongue,"          Austronesian languages, n.i.e.",,55
Mother tongue,        Creole languages,,805
Mother tongue,          Haitian Creole,,125
Mother tongue,          Jamaican English Creole,,60
Mother tongue,          Krio,,45
Mother tongue,          Morisyen,,240
Mother tongue,          Sango,,0
Mother tongue,"          Creole, n.o.s.",,220
Mother tongue,"          Creole languages, n.i.e.",,105
Mother tongue,        Dravidian languages,,21560
Mother tongue,          Kannada,,605
Mother tongue,          Malayalam,,3930
Mother tongue,          Tamil,,14030
Mother tongue,          Telugu,,2920
Mother tongue,          Tulu,,55
Mother tongue,"          Dravidian languages, n.i.e.",,20
Mother tongue,        Georgian,,0
Mother tongue,        Hmong-Mien languages,,0
Mother tongue,        Indo-European languages,,252085
Mother tongue,          Albanian,,265
Mother tongue,          Armenian,,150
Mother tongue,          Balto-Slavic languages,,6695
Mother tongue,            Baltic languages,,55
Mother tongue,              Latvian,,30
Mother tongue,              Lithuanian,,30
Mother tongue,            Slavic languages,,6640
Mother tongue,              Belarusian,,5
Mother tongue,              Bulgarian,,130
Mother tongue,              Czech,,160
Mother tongue,              Macedonian,,230
Mother tongue,              Polish,,3430
Mother tongue,              Russian,,685
Mother tongue,              Rusyn,,0
Mother tongue,              Serbo-Croatian,,1385
Mother tongue,                Bosnian,,135
Mother tongue,                Croatian,,850
Mother tongue,                Serbian,,385
Mother tongue,"                Serbo-Croatian, n.i.e.",,10
Mother tongue,              Slovak,,140
Mother tongue,              Slovene (Slovenian),,125
Mother tongue,              Ukrainian,,340
Mother tongue,"              Slavic languages, n.i.e.",,5
Mother tongue,          Celtic languages,,5
Mother tongue,            Irish,,0
Mother tongue,            Scottish Gaelic,,0
Mother tongue,            Welsh,,5
Mother tongue,"            Celtic languages, n.i.e.",,0
Mother tongue,          Germanic languages,,1865
Mother tongue,            Frisian,,30
Mother tongue,            High German languages,,1000
Mother tongue,              German,,980
Mother tongue,              Pennsylvania German,,5
Mother tongue,              Swiss German,,15
Mother tongue,              Yiddish,,0
Mother tongue,            Low Saxon-Low Franconian languages,,750
Mother tongue,              Afrikaans,,20
Mother tongue,              Dutch,,720
Mother tongue,"              Low German, n.o.s.",,0
Mother tongue,              Low Saxon,,0
Mother tongue,              Plautdietsch,,5
Mother tongue,              Vlaams (Flemish),,10
Mother tongue,            Scandinavian languages,,80
Mother tongue,              Danish,,50
Mother tongue,              Icelandic,,0
Mother tongue,              Norwegian,,10
Mother tongue,              Swedish,,25
Mother tongue,"            Germanic languages, n.i.e.",,0
Mother tongue,          Greek,,535
Mother tongue,          Indo-Iranian languages,,217795
Mother tongue,            Indo-Aryan languages,,213610
Mother tongue,              Assamese,,15
Mother tongue,              Bengali,,3060
Mother tongue,              Gujarati,,22000
Mother tongue,              Hindi,,19645
Mother tongue,              Kacchi,,185
Mother tongue,              Kashmiri,,70
Mother tongue,              Konkani,,255
Mother tongue,              Marathi,,1155
Mother tongue,              Nepali,,1945
Mother tongue,              Oriya languages,,160
Mother tongue,                Odia,,105
Mother tongue,"                Oriya, n.o.s.",,60
Mother tongue,              Punjabi (Panjabi),,141005
Mother tongue,              Rohingya,,0
Mother tongue,              Sindhi,,370
Mother tongue,              Sinhala (Sinhalese),,1555
Mother tongue,              Urdu,,21945
Mother tongue,"              Indo-Aryan languages, n.i.e.",,235
Mother tongue,            Iranian languages,,4175
Mother tongue,              Baluchi,,15
Mother tongue,              Kurdish,,100
Mother tongue,              Parsi,,5
Mother tongue,              Pashto,,885
Mother tongue,              Persian languages,,3160
Mother tongue,                Dari,,2305
Mother tongue,                Iranian Persian,,510
Mother tongue,"                Persian (Farsi), n.o.s.",,350
Mother tongue,"              Iranian languages, n.i.e.",,5
Mother tongue,"            Indo-Iranian languages, n.i.e.",,10
Mother tongue,          Italic (Romance) languages,,24760
Mother tongue,            Catalan,,0
