Topic,Characteristic,Note,Total
Mother tongue,        Afro-Asiatic languages,,5780
Mother tongue,          Berber languages,,5
Mother tongue,            Kabyle,,0
Mother tongue,            Tamazight,,0
Mother tongue,"            Berber languages, n.i.e.",,0
Mother tongue,          Chadic languages,,0
Mother tongue,            Hausa,,0
Mother tongue,            Mina,,0
Mother tongue,          Coptic,,30
Mother tongue,          Cushitic languages,,45
Mother tongue,            Bilen,,0
Mother tongue,            Oromo,,0
Mother tongue,            Somali,,40
Mother tongue,"            Cushitic languages, n.i.e.",,0
Mother tongue,          Semitic languages,,5700
Mother tongue,            Amharic,,20
Mother tongue,            Arabic,,5355
Mother tongue,            Aramaic languages,,215
Mother tongue,              Assyrian Neo-Aramaic,,135
Mother tongue,              Chaldean Neo-Aramaic,,65
Mother tongue,"              Aramaic, n.o.s.",,20
Mother tongue,            Harari,,0
Mother tongue,            Hebrew,,15
Mother tongue,            Maltese,,70
Mother tongue,            Tigrigna,,20
Mother tongue,"            Semitic languages, n.i.e.",,0
Mother tongue,        Austro-Asiatic languages,,515
Mother tongue,          Khmer (Cambodian),,10
Mother tongue,          Vietnamese,,500
Mother tongue,"          Austro-Asiatic languages, n.i.e",,0
Mother tongue,        Austronesian languages,,2335
Mother tongue,          Bikol,,0
Mother tongue,"          Bisaya, n.o.s.",,25
Mother tongue,          Cebuano,,55
Mother tongue,          Fijian,,0
Mother tongue,          Hiligaynon,,40
Mother tongue,          Ilocano,,75
Mother tongue,          Indonesian,,100
Mother tongue,          Kankanaey,,5
Mother tongue,          Kinaray-a,,0
Mother tongue,          Malagasy languages,,0
Mother tongue,            Merina,,0
Mother tongue,"            Malagasy, n.o.s.",,0
Mother tongue,          Malay,,0
Mother tongue,"          Pampangan (Kapampangan, Pampango)",,20
Mother tongue,          Pangasinan,,0
Mother tongue,"          Tagalog (Pilipino, Filipino)",,1990
Mother tongue,          Waray-Waray,,0
Mother tongue,"          Austronesian languages, n.i.e.",,5
Mother tongue,        Creole languages,,105
Mother tongue,          Haitian Creole,,5
Mother tongue,          Jamaican English Creole,,0
Mother tongue,          Krio,,0
Mother tongue,          Morisyen,,65
Mother tongue,          Sango,,0
Mother tongue,"          Creole, n.o.s.",,20
Mother tongue,"          Creole languages, n.i.e.",,10
Mother tongue,        Dravidian languages,,2230
Mother tongue,          Kannada,,80
Mother tongue,          Malayalam,,430
Mother tongue,          Tamil,,1100
Mother tongue,          Telugu,,595
Mother tongue,          Tulu,,10
Mother tongue,"          Dravidian languages, n.i.e.",,10
Mother tongue,        Georgian,,0
Mother tongue,        Hmong-Mien languages,,0
Mother tongue,        Indo-European languages,,29645
Mother tongue,          Albanian,,160
Mother tongue,          Armenian,,35
Mother tongue,          Balto-Slavic languages,,3430
Mother tongue,            Baltic languages,,40
Mother tongue,              Latvian,,10
Mother tongue,              Lithuanian,,25
Mother tongue,            Slavic languages,,3390
Mother tongue,              Belarusian,,0
Mother tongue,              Bulgarian,,55
Mother tongue,              Czech,,40
Mother tongue,              Macedonian,,110
Mother tongue,              Polish,,1595
Mother tongue,              Russian,,510
Mother tongue,              Rusyn,,0
Mother tongue,              Serbo-Croatian,,810
Mother tongue,                Bosnian,,60
Mother tongue,                Croatian,,470
Mother tongue,                Serbian,,275
Mother tongue,"                Serbo-Croatian, n.i.e.",,5
Mother tongue,              Slovak,,40
Mother tongue,              Slovene (Slovenian),,35
Mother tongue,              Ukrainian,,200
Mother tongue,"              Slavic languages, n.i.e.",,0
Mother tongue,          Celtic languages,,0
Mother tongue,            Irish,,0
Mother tongue,            Scottish Gaelic,,0
Mother tongue,            Welsh,,0
Mother tongue,"            Celtic languages, n.i.e.",,0
Mother tongue,          Germanic languages,,445
Mother tongue,            Frisian,,0
Mother tongue,            High German languages,,250
Mother tongue,              German,,240
Mother tongue,              Pennsylvania German,,0
Mother tongue,              Swiss German,,10
Mother tongue,              Yiddish,,0
Mother tongue,            Low Saxon-Low Franconian languages,,150
Mother tongue,              Afrikaans,,30
Mother tongue,              Dutch,,110
Mother tongue,"              Low German, n.o.s.",,0
Mother tongue,              Low Saxon,,0
Mother tongue,              Plautdietsch,,0
Mother tongue,              Vlaams (Flemish),,0
Mother tongue,            Scandinavian languages,,45
Mother tongue,              Danish,,25
Mother tongue,              Icelandic,,0
Mother tongue,              Norwegian,,5
Mother tongue,              Swedish,,10
Mother tongue,"            Germanic languages, n.i.e.",,0
Mother tongue,          Greek,,205
Mother tongue,          Indo-Iranian languages,,19600
Mother tongue,            Indo-Aryan languages,,18435
Mother tongue,              Assamese,,0
Mother tongue,              Bengali,,450
Mother tongue,              Gujarati,,950
Mother tongue,              Hindi,,1415
Mother tongue,              Kacchi,,15
Mother tongue,              Kashmiri,,10
Mother tongue,              Konkani,,60
Mother tongue,              Marathi,,190
Mother tongue,              Nepali,,85
Mother tongue,              Oriya languages,,35
Mother tongue,                Odia,,10
Mother tongue,"                Oriya, n.o.s.",,25
Mother tongue,              Punjabi (Panjabi),,2165
Mother tongue,              Rohingya,,0
Mother tongue,              Sindhi,,210
Mother tongue,              Sinhala (Sinhalese),,170
Mother tongue,              Urdu,,12655
Mother tongue,"              Indo-Aryan languages, n.i.e.",,30
Mother tongue,            Iranian languages,,1165
Mother tongue,              Baluchi,,5
Mother tongue,              Kurdish,,15
Mother tongue,              Parsi,,0
Mother tongue,              Pashto,,280
Mother tongue,              Persian languages,,855
Mother tongue,                Dari,,565
Mother tongue,                Iranian Persian,,205
Mother tongue,"                Persian (Farsi), n.o.s.",,90
Mother tongue,"              Iranian languages, n.i.e.",,5
Mother tongue,"            Indo-Iranian languages, n.i.e.",,0
Mother tongue,          Italic (Romance) languages,,5775
Mother tongue,            Catalan,,0
Mother tongue,            Italian,,890
Mother tongue,            Portuguese,,1545
Mother tongue,            Romanian,,345
Mother tongue,            Spanish,,2980
Mother tongue,"            Italic (Romance) languages, n.i.e.",,15
Mother tongue,"          Indo-European languages, n.i.e.",,0
